origin,destination,distance_km,time_of_day,day_of_week,traffic_level,avg_historical_eta_min,num_past_trips,on_time_ratio,eta_min
48,35,34.61846248727765,3,4,2,83.08430996946635,61,0.85,84.9242238030085
15,12,39.27063697006869,7,3,0,71.98307756613592,196,0.76,80.50832738791925
16,26,17.631837198713736,4,3,1,35.06972418824162,170,0.8799999999999999,37.82997330687947
39,6,47.308889883198695,22,6,0,72.382601521294,8,0.8799999999999999,70.56164143273286
10,19,2.4999198684515687,14,0,1,5.264831242959004,82,0.97,5.0
26,25,7.514212060427977,22,0,0,11.271318090641966,80,0.85,13.57947200780021
15,33,29.85056454646405,9,6,0,55.880256830980706,165,0.7899999999999999,56.104194230489206
10,5,35.3689362403706,9,6,1,89.66025336933949,146,0.85,95.32237649314754
48,40,13.28346648594389,16,2,0,23.312483682831527,14,0.7,22.64138602197534
10,23,28.149483747676076,13,3,0,40.53525659665354,168,0.7899999999999999,43.26034267189148
5,44,16.600926105097823,8,3,1,41.24168072289453,47,0.82,38.8018495732722
34,26,28.15037303545792,7,6,1,72.78841955778356,77,0.8799999999999999,69.90510935456007
43,27,33.30705621044837,12,3,2,83.13441230127914,38,0.9099999999999999,85.26880030918232
7,34,48.66759462488381,1,5,0,71.54136409857921,35,0.82,78.76281566857361
35,41,23.329146141038002,4,2,1,41.85248817702219,107,0.73,51.40236096300973
27,8,32.76258597329765,1,2,0,52.09251169754326,21,0.94,45.38664065685061
41,26,29.323923148076663,3,4,0,44.865602416557294,20,0.8799999999999999,41.88837748084077
7,2,16.560189800491074,4,2,0,23.349867618692414,158,0.76,27.052236072865366
48,24,13.400142453188296,1,0,2,31.51713504989888,72,0.82,35.46406666614543
31,40,49.40566536549146,1,1,2,106.71623718946157,131,0.7,123.28947163451441
42,43,11.13576572337425,19,6,1,20.846153434156598,197,0.7899999999999999,20.889998225692374
18,14,39.7234880866376,4,2,1,75.91158573356446,14,0.82,76.85534769444939
47,19,8.18278216001729,13,0,2,21.20977135876482,159,0.97,24.73124511889037
31,28,40.41321219870129,2,6,1,83.53410961471558,26,0.94,78.32656555575659
7,20,10.100693706487855,22,6,1,17.726717454886188,153,0.7,20.972010802148695
46,9,48.39067555679218,5,3,1,101.91076272260435,64,0.97,95.17892204642712
39,15,34.61339517215135,17,4,1,87.74495676140367,31,0.85,93.6941668246672
15,20,5.415793940115615,15,5,1,9.504718364902905,49,0.7,8.33704638032175
27,26,34.96567885349153,18,0,1,90.41075581147307,76,0.8799999999999999,94.27009029772594
20,46,30.57741737629604,15,2,0,46.78344858573294,147,0.8799999999999999,43.13075094312565
27,27,17.539766088003965,12,3,2,43.7792561556579,137,0.9099999999999999,46.35031727954446
48,19,13.776063890079017,18,3,2,46.41982488401027,147,0.97,38.09330849775458
45,33,36.21927830565946,19,2,1,67.80248898819451,9,0.7899999999999999,73.28028463366515
11,38,37.32670727454342,9,0,2,123.44688629837003,195,0.94,122.7331502820431
48,22,17.03308659867429,22,6,0,24.016652104130753,89,0.76,28.867780457852955
22,24,43.93512843113568,23,4,1,83.96003043190028,26,0.82,90.02147332250405
35,11,14.172533725536072,17,5,2,40.68084080577874,186,0.73,43.460848280878345
38,43,4.42335687276574,22,3,2,10.191414234852264,159,0.7899999999999999,8.857527134907489
24,43,30.393524396551353,2,3,2,70.02668020965433,21,0.7899999999999999,80.04131327398912
23,9,6.246458068749191,12,3,2,16.190819314197903,90,0.97,16.49846683495899
23,17,14.556539149057778,15,3,1,29.520661394289178,181,0.9099999999999999,31.566933605796294
43,14,25.85213325937346,22,4,1,49.40342665866268,138,0.82,52.44786104802849
19,46,15.031621495507583,2,6,1,29.897895154564583,42,0.8799999999999999,29.169947350189087
14,4,11.534820778582175,19,5,2,27.129898471225275,141,0.82,30.980163275293016
18,11,35.45608533037707,1,4,2,78.28703640947258,41,0.73,90.46777255508975
10,16,27.80296772871248,8,0,1,71.89013365613187,73,0.8799999999999999,71.66217574563689
20,28,42.14830116426375,16,3,0,87.12053850653318,43,0.94,78.93343634793388
6,13,29.480740138118403,6,6,2,67.92362527822479,140,0.7899999999999999,76.58715982936523
5,27,24.68891337691514,20,2,0,38.51470486798762,186,0.9099999999999999,39.02004966146757
36,37,13.801561228928621,22,3,1,27.989566172267242,13,0.9099999999999999,25.578693048102643
4,41,39.81122787947357,3,2,0,54.939494473673534,122,0.73,66.47930947983187
28,5,10.646679419653994,6,1,0,15.970019129480992,53,0.85,17.180557200565296
39,7,12.869192137684854,1,4,0,20.07593973478837,151,0.9099999999999999,20.441452911530003
36,5,42.23784124090043,17,2,0,82.36379041975584,32,0.85,87.48639086108302
22,45,37.318433760731345,21,4,0,55.977650641097014,76,0.85,59.663100021245825
10,32,31.03080095999651,14,4,0,43.75342935359508,45,0.76,49.66144254650705
46,27,2.907106008542098,3,5,2,7.256136597321078,175,0.9099999999999999,6.536886239435064
41,39,7.235623295951598,4,6,2,18.754735583106545,21,0.97,23.42068134844913
30,29,25.497915549192875,0,3,0,41.30662318969246,118,0.97,36.27495210114
5,12,37.57060725066166,11,0,1,68.86692309046282,28,0.76,79.01720849443441
2,25,23.74094234539934,17,4,2,74.07174011764594,121,0.85,76.04231482205834
16,35,1.8473581963243713,3,6,2,4.433659671178491,154,0.85,5.930810343703359
8,2,10.029229934674262,20,3,2,22.625942732625138,151,0.76,28.925789086803526
43,30,29.849568281390688,6,3,1,52.38599233384066,11,0.7,60.76432235672819
11,25,35.01663592471157,12,5,0,52.524953887067355,155,0.85,55.90621153008037
14,4,2.6379873228833146,16,3,0,5.041193774030014,62,0.82,6.125933831218191
48,13,3.1232559195645164,12,2,2,7.195981638676646,137,0.7899999999999999,5.8867339208119915
41,22,13.804195657361785,11,3,0,19.463915876880115,192,0.76,25.474492569530348
11,17,5.091583073941682,8,5,1,13.423449616139854,28,0.9099999999999999,15.273055415127798
19,15,27.55536537747487,10,3,1,53.732962486076,75,0.85,54.04130156612327
26,32,7.061397115877343,5,2,2,15.930511893419284,174,0.76,21.07160735756893
33,20,32.7627474101697,7,4,2,91.99779472775654,32,0.7,105.85869928469415
46,25,39.08404064607176,18,4,1,99.07804303779193,55,0.85,101.96358154027028
43,40,48.55531652385323,21,6,1,85.21458049936241,112,0.7,99.07616775113627
48,5,47.471941120248005,20,6,1,92.57028518448361,199,0.85,97.6013297070781
2,18,14.394892361528631,7,5,2,47.606788018047496,62,0.94,44.011958871385566
12,4,2.4410705285354686,7,5,0,4.66488578003128,80,0.82,7.206900032630486
28,46,17.14119858947663,1,3,2,41.96165414703879,160,0.8799999999999999,43.909590081264874
3,10,35.71552581692001,6,2,2,77.14553576454723,28,0.7,89.73455023600499
18,41,3.930259254354425,14,3,0,5.4237577710091065,68,0.73,11.702892655503254
8,10,18.625920225900007,6,4,0,25.14499230496501,66,0.7,27.379509210010617
46,16,15.60369282979844,17,3,1,40.346468550009824,83,0.8799999999999999,36.277647737133705
4,30,11.747936155129858,1,1,2,25.375542095080498,116,0.7,32.45504698865643
8,41,35.60040698178545,9,0,1,83.02726916292004,48,0.73,88.67214758820036
10,9,33.29575324619433,6,0,0,53.93912025883481,81,0.97,54.718742127499155
8,11,27.239210607682825,11,2,1,48.86714383018299,183,0.73,56.29001119154962
28,44,45.62795734439828,0,5,1,87.19502648514512,166,0.82,87.8966442027377
18,16,6.0538037837833505,10,5,2,14.819711662701643,191,0.8799999999999999,12.032434671593847
45,11,8.33477199942841,18,5,1,19.43835525706694,138,0.73,17.367327931007736
13,37,19.789034281751242,20,4,0,30.87089347953194,118,0.9099999999999999,31.36650420634477
27,5,33.13822054128213,6,0,0,49.7073308119232,46,0.85,47.217808223304125
33,43,29.619885320025194,10,6,0,42.65263486083627,35,0.7899999999999999,47.80214784728722
31,43,4.628091685928666,16,6,0,8.663787636058464,110,0.7899999999999999,8.489347042277734
40,42,47.9628153835769,11,5,1,87.91584059809648,83,0.76,96.5907170972415
10,15,15.948176006608183,13,3,0,23.922264009912276,158,0.85,26.167969830794426
25,6,18.5896580753716,8,1,0,36.974829911914114,6,0.8799999999999999,38.99036323378628
40,21,31.557860153127752,20,6,2,69.67975521810607,178,0.73,83.26617165948832
43,17,47.313110355526995,15,1,1,95.95098780100875,38,0.9099999999999999,92.01992035806478
31,47,33.47172371606033,23,5,2,83.54542239528658,82,0.9099999999999999,81.68868699509581
32,31,47.7838931478375,18,6,1,111.44159559938662,74,0.73,125.76732486518131
43,47,10.191964822203468,8,6,0,20.669304659428636,185,0.9099999999999999,20.72103179519649
31,37,31.321686519673815,7,3,2,101.6326084190376,145,0.9099999999999999,97.14781880051679
47,36,41.61506570193796,2,5,1,82.7723656811546,12,0.8799999999999999,81.82467300212815
7,6,25.94219894448751,14,5,2,63.50650301610544,171,0.8799999999999999,62.49854659665934
18,4,18.746510115637683,17,6,0,35.824580830983614,136,0.82,38.75178256769288
6,3,49.25316797156198,8,2,2,147.52308870842242,18,0.7899999999999999,160.13288410397058
5,30,7.908379679436364,0,4,2,17.082100107582548,157,0.7,21.637822721792272
24,10,21.135546848904177,19,5,0,28.532988246020643,11,0.7,33.284529743319894
12,49,43.79531387547235,5,1,2,113.51745356522436,87,0.97,104.00014782051205
20,7,45.12355657879012,13,1,2,112.62839722066015,36,0.9099999999999999,110.81972212507246
22,47,49.03872297642893,1,2,2,122.40065254916664,7,0.9099999999999999,117.05985614583867
31,33,44.35753202095469,1,2,0,63.87484611017476,114,0.7899999999999999,71.03829599609024
47,6,3.4968942439832142,21,5,2,8.560397109270909,138,0.8799999999999999,7.737571730118623
42,3,46.55855848174692,16,6,2,139.45219436452837,98,0.7899999999999999,151.97729419559712
19,20,21.98019237893248,0,1,1,38.5752376250265,71,0.7,46.09312966208922
16,17,32.92934018537252,2,2,1,66.78070189593547,105,0.9099999999999999,70.1726696551396
38,16,20.319517589188834,11,6,0,31.08886191145892,34,0.8799999999999999,32.35553012168239
7,26,40.86973575406388,16,4,1,105.67687573928298,14,0.8799999999999999,106.31095171903851
27,7,29.220044539815536,10,1,2,72.93323117137959,35,0.9099999999999999,69.31330036009595
21,7,42.43168748514621,20,4,2,105.90949196292497,15,0.9099999999999999,106.07625432850077
9,35,10.494802104517595,15,6,0,15.742203156776393,154,0.85,15.40385269024212
31,49,10.06417164299021,14,2,0,16.30395806164414,123,0.97,10.610394571492876
16,14,22.578463277654564,6,3,0,33.19034101815221,41,0.82,34.5016672666912
10,46,1.2328257031615464,16,4,1,3.1877174206648107,116,0.8799999999999999,5.0
33,17,34.949794789916645,20,5,0,54.521679872269964,99,0.9099999999999999,50.91281955124466
9,17,15.506632662592539,1,3,2,38.70455512583098,26,0.9099999999999999,37.53126400591689
33,5,28.307667964508045,17,6,2,88.31992404926511,194,0.85,90.75507326079577
8,21,4.430174462581498,21,5,0,6.113640758362467,187,0.73,6.83638214251389
22,25,9.361573609752003,10,2,2,22.46777666340481,152,0.85,26.845735572453318
40,33,31.520099331074707,18,3,2,94.40900151643498,162,0.7899999999999999,98.53843014574302
12,8,15.977468728441112,8,4,2,52.84068457870045,111,0.94,56.549306239485794
38,10,11.521375186696051,4,0,2,24.886170403263478,161,0.7,29.211872514381138
36,22,12.213478539580628,19,1,1,22.387306163051296,108,0.76,26.700098445344363
45,4,11.526148871549278,7,1,2,35.24235278964907,37,0.82,37.639710320099724
9,8,31.51969652209686,18,5,0,65.15121271117421,37,0.94,57.02289840141037
36,31,9.216869509003399,7,5,2,26.456102238643357,171,0.73,27.139758078009873
46,47,18.772611599814628,9,5,1,49.49211322175129,92,0.9099999999999999,46.87233703391626
38,29,34.70645641407916,16,0,2,116.94687553288118,147,0.97,111.91500833034948
10,8,26.16988181003488,8,2,2,86.54903312214736,33,0.94,78.4768682150274
41,49,30.26676266799871,19,2,1,63.74180217880529,92,0.97,56.80709604468982
6,26,13.294441993723677,0,0,0,20.340496250397223,21,0.8799999999999999,20.914815423194337
29,36,46.70302878509508,0,1,0,71.45563404119548,48,0.8799999999999999,73.15442155725486
25,10,21.280083167500443,1,3,2,45.96497964180096,26,0.7,55.46469420861563
27,29,15.061232894004393,6,6,2,39.03871566125939,45,0.97,33.411825358113056
26,4,45.31198301886514,1,1,1,86.59119954905127,123,0.82,86.74529401413731
2,31,33.10919114795497,9,6,2,95.03662227108995,6,0.73,110.49609183586607
25,10,31.083347293784072,0,5,2,67.14003015457361,42,0.7,83.37540734000588
46,45,44.449997956142234,18,1,1,112.68074481882059,139,0.85,115.02526231725815
22,3,3.868474027297836,3,1,2,8.912964158894214,34,0.7899999999999999,6.240220394014331
14,32,42.046296088371435,23,3,2,94.85644397536595,113,0.76,104.4652029540773
49,7,34.215353850949946,20,6,1,69.38873760972648,174,0.9099999999999999,69.10308664967492
5,34,18.63964694422634,16,5,0,35.62036531041653,157,0.82,36.95638528639615
24,25,13.561215783668924,19,6,2,32.546917880805424,28,0.85,37.744906341774026
26,48,6.135489094196324,18,2,1,16.486672745014946,33,0.94,18.515018590246
24,32,47.112634342087816,20,6,1,86.35745874904698,142,0.76,96.83239374010344
46,19,7.9536930631472735,13,6,2,20.615972419677735,72,0.97,13.34042783277469
21,5,13.71248825081333,14,4,2,32.90997180195199,86,0.85,31.82048006948719
48,30,34.86425179890402,11,1,0,47.06673992852043,97,0.7,53.790093381220395
4,22,35.79746945641364,14,1,2,80.75909109366917,117,0.76,87.7979472318276
36,3,8.877666525527104,9,0,0,16.61899173578674,92,0.7899999999999999,18.610994428813303
30,29,40.89242687751575,2,5,1,86.11945100404817,9,0.97,80.85300004872835
12,11,26.00407618964176,22,2,2,57.417000226729016,23,0.73,60.757686524852154
12,12,42.57437722764034,16,4,0,78.03883345826475,5,0.76,89.41879148858926
36,1,5.276984102529681,16,1,0,9.466909479938248,56,0.73,10.894156544908252
32,19,3.098669955590794,6,6,2,8.03175252489134,164,0.97,8.554352981304246
30,11,32.212528693223135,18,5,1,75.126059418335,194,0.73,88.30281229474154
3,4,8.351166058381025,12,2,2,19.64194256931217,97,0.82,18.463430129538082
30,22,26.722503240931697,1,3,1,48.9823484406278,10,0.76,58.38682469111548
49,11,1.6913292049409274,22,0,1,3.034244593664024,18,0.73,5.0
1,7,39.21653376686181,23,0,1,79.53113047919575,163,0.9099999999999999,82.38638286029818
23,23,45.07697833874658,20,6,2,103.85735809247211,71,0.7899999999999999,110.04671012369391
25,4,42.10525533625011,11,5,1,80.46314294757397,176,0.82,89.37577665108516
44,49,47.9592878443705,5,5,1,101.0022602002443,103,0.97,91.36978289119895
14,24,45.2516919782807,0,4,1,86.47598337049442,176,0.82,99.06381199433943
24,49,22.756882896227896,17,1,1,62.30379399329273,31,0.97,55.179329040637036
36,44,20.519062213738682,21,0,1,39.211927890454625,172,0.82,44.62236964556107
3,49,44.912999730605605,2,5,1,94.58677743265541,111,0.97,87.0186489004515
40,27,46.42000097250413,16,2,2,150.6236191555814,90,0.9099999999999999,149.58241743982836
41,21,48.66896146758381,0,0,0,67.16316682526566,108,0.73,76.82405287887302
36,36,38.64754450729635,18,0,1,99.93095583251618,68,0.8799999999999999,97.04915080773203
32,4,10.897452667127636,0,3,1,20.825032046880914,122,0.82,13.624543406193988
37,42,47.3027526694254,23,5,2,106.71501002222371,155,0.76,126.49863340271745
39,16,47.40993187399476,4,2,1,94.29835449737557,163,0.8799999999999999,94.88722464283778
45,1,33.6404368317356,9,6,1,78.45622677897377,195,0.73,81.05295653254687
21,12,43.006733051124755,16,2,0,78.8313416827117,85,0.76,88.79638548267329
23,12,28.497644637033662,20,5,1,52.236182619682715,154,0.76,60.30654654983148
32,1,47.26222032517441,8,1,0,84.7884232633629,178,0.73,94.99279908378898
10,33,5.602883433012468,23,4,0,8.068152143537953,8,0.7899999999999999,6.632243192087671
42,5,43.334221127753764,0,1,2,104.00213070660902,97,0.85,107.06266908668735
38,42,3.719677822819828,11,5,1,6.818169449228745,141,0.76,11.209316291001127
31,23,17.616245558683005,23,3,2,40.58782976720565,94,0.7899999999999999,44.354587252623546
15,36,7.6309564881478344,6,0,0,11.675363426866188,24,0.8799999999999999,16.11082507882253
18,17,24.4776195306827,12,1,2,61.09613834858401,132,0.9099999999999999,63.19737755495469
22,7,12.380061741631028,10,2,1,25.106765212027724,84,0.9099999999999999,23.889306240521226
33,9,47.65154658736586,9,3,0,100.35415711299251,125,0.97,88.7664676628561
39,32,28.406745349017065,18,1,1,67.69043349217276,5,0.76,74.7876197174376
33,36,44.98880607888252,12,4,2,110.1325972811044,7,0.8799999999999999,112.14393702064673
46,14,14.624864983506397,17,6,2,44.716987173569166,122,0.82,47.45192401262581
48,18,2.27290043738148,12,4,0,3.613911695436553,196,0.94,5.35353735901897
35,47,39.00709518051217,23,2,2,97.36170957055838,129,0.9099999999999999,97.89239487347649
19,42,35.41650533862662,11,4,0,49.93727252746354,188,0.76,57.2673220525687
30,21,27.729090638035487,19,6,0,38.266145080488975,170,0.73,43.01370663657713
21,12,40.95179375673142,14,1,2,92.38724671518611,59,0.76,104.56160208190694
31,15,42.16413425975849,19,1,1,82.22006180652906,24,0.85,91.39311635531175
40,27,29.807262092890518,21,0,1,60.44912752438197,113,0.9099999999999999,54.70075729858393
19,28,48.33046180084291,5,5,2,122.95269482134437,125,0.94,118.84688802256163
25,10,36.26588543324904,7,5,2,101.83460629656332,155,0.7,125.43454616000845
3,4,34.16689343196881,7,2,2,104.46869335758784,106,0.82,106.91456298976811
37,25,18.709667835373622,11,6,0,28.064501753060433,184,0.85,31.909737081189995
25,40,1.1106703514003757,11,4,2,2.3990479590248115,169,0.7,6.229697107662437
23,8,12.806191020814722,0,6,0,20.36184372309541,119,0.94,15.009259504870158
27,21,38.43210483391686,21,6,2,84.85808747328844,112,0.73,99.35493753113067
11,8,35.783691467421534,20,6,1,73.96489026316031,8,0.94,69.80158903832627
30,12,17.220085096674616,14,2,1,31.564415982204572,157,0.76,35.00962851403469
37,30,31.6535657523835,7,4,0,55.55200789543304,137,0.7,64.4530562345176
18,15,10.569086494183722,19,1,2,25.365807586040933,179,0.85,30.064849087926056
7,13,13.917758244183158,6,6,0,20.041571871623745,23,0.7899999999999999,21.417093074459995
19,49,47.42299660122233,7,2,1,129.83468009482652,33,0.97,119.54865955845132
10,9,21.24584807384413,23,3,0,34.4182738796275,135,0.97,30.720858203404166
19,10,13.004392120643871,22,4,2,28.089486980590763,100,0.7,32.06020368725074
31,46,24.86830409511058,14,5,0,38.048505265519196,119,0.8799999999999999,34.95910853029825
6,27,19.963778109580943,4,5,2,49.829590161514034,89,0.9099999999999999,47.35910050461973
37,3,36.74692283010618,2,6,2,84.66491020056465,129,0.7899999999999999,92.24971348763981
12,21,48.143689218053176,23,4,1,86.36977845718741,133,0.73,100.16286870981223
44,28,29.9951337984269,6,5,0,47.69226273949877,41,0.94,49.144730279540454
36,13,29.966212159908835,16,4,0,56.09674916334934,153,0.7899999999999999,61.61128318634403
14,27,18.87685907745067,8,2,1,49.76695127179095,101,0.9099999999999999,47.29077965225092
28,32,28.66691566678947,11,6,1,52.54645641722511,117,0.76,55.550588875206095
6,13,16.647114452969774,23,2,1,31.163398255959418,125,0.7899999999999999,34.708732499409095
5,40,1.0535116413047545,14,4,0,1.4222407157614185,150,0.7,5.0
